endTime,artistName,trackName,msPlayed
2023-12-26 16:12,Blondie,Heart Of Glass,229423
2023-12-26 16:15,The Monkees,I'm a Believer - 2006 Remaster,167373
2023-12-26 16:19,The Doobie Brothers,Listen to the Music,227266
2023-12-26 16:22,Elton John,I'm Still Standing,183440
2023-12-26 16:27,Elton John,Bennie And The Jets - Remastered 2014,322548
2023-12-26 16:30,Van Morrison,Jackie Wilson Said (I'm in Heaven When You Smile),180520
2023-12-26 16:34,Neil Diamond,Sweet Caroline,203573
2023-12-26 16:37,Fleetwood Mac,Don't Stop - 2004 Remaster,193346
2023-12-26 17:56,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",160280
2023-12-26 17:59,Van Morrison,Brown Eyed Girl,183306
2023-12-26 18:02,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)",161160
2023-12-26 18:05,ABBA,Mamma Mia,213266
2023-12-26 18:08,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",197146
2023-12-26 18:12,Maxine Nightingale,Right Back Where We Started From,192266
2023-12-26 18:51,Eagles,Take It Easy - 2013 Remaster,211577
2023-12-26 18:53,Marvin Gaye,Ain't No Mountain High Enough,151666
2023-12-26 19:30,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,222813
2023-12-26 19:34,Jimmy Buffett,Margaritaville,250933
2023-12-26 19:36,Daryl Hall & John Oates,Rich Girl,142786
2023-12-26 19:39,The Romantics,What I Like About You,175266
2023-12-26 19:43,"Earth, Wind & Fire",September,216022
2023-12-26 21:00,Billy Joel,Vienna,214240
2023-12-26 21:03,The Rolling Stones,"Paint It, Black",202266
2023-12-26 21:06,Pilot,Magic,186333
2023-12-26 21:10,U2,Beautiful Day,246400
2023-12-26 21:14,Steppenwolf,Born To Be Wild - Single Version,212893
2023-12-26 21:17,Daryl Hall & John Oates,You Make My Dreams (Come True),190626
2023-12-26 21:21,Billy Joel,Only the Good Die Young,235560
2023-12-27 00:17,The Rolling Stones,She's A Rainbow,225097
2023-12-27 00:18,Electric Light Orchestra,Mr. Blue Sky,25170
2023-12-27 00:23,Spongebob Squarepants,Goofy Goober Rock,146007
2023-12-27 00:24,Geek Music,Little Einsteins - Main Theme,12376
2023-12-27 00:24,William Jacobs,Krusty Krab Spongebob Trap Remix Vine Theme,32577
2023-12-27 00:25,SLACKCiRCUS,Heyyeyaaeyaaaeyaeyaa (Fabulous Secret Powers),17623
2023-12-27 00:25,Digidudes,Nyan Cat Theme,11493
2023-12-27 00:25,Murcy,Wii Turn Up (Wii Menu Remix),31834
2023-12-27 00:25,Kahoot!,Lobby Music Halloween Edition,8266
2023-12-27 00:25,Kahoot!,Lobby Music (Original Soundtrack),4342
2023-12-27 00:27,Digidudes,Nyan Cat Theme,111552
2023-12-27 00:27,Kahoot!,Lobby Music (Original Soundtrack),0
2023-12-27 00:28,Kidz Bop Kids,The Fox (What Does The Fox Say?),40983
2023-12-27 00:28,Trap Geek,Baby Shark - Trap Remix Cover,6013
2023-12-27 00:28,Dede Sabunge,Baby Shark Breakbeat,11493
2023-12-27 00:28,Transpose,"America, Fuck Yeah",11888
2023-12-27 00:28,Pinkfong,Baby Shark - EDM Remix,7267
2023-12-27 00:29,DiamondFire,Club Penguin | Dojo - Remaster,22685
2023-12-27 00:30,The Junior Beats,Do You Like Waffles,46439
2023-12-27 00:30,Gogglebox,The Fresh Prince of Bel-Air,22918
2023-12-27 00:30,Tom Kenny,Now That We're Men,10193
2023-12-27 00:30,Child Star,I Am A GummyBear,7546
2023-12-27 00:31,La Fiesta,Axel F,14535
2023-12-27 00:31,CeeLo Green,Kung Fu Fighting,43003
2023-12-27 00:31,Rosvelt,Working at the Carwash,1625
2023-12-27 00:32,Spongebob Squarepants,Goofy Goober Rock,6339
2023-12-27 00:32,The Cartoonz,Spiderman,14024
2023-12-27 00:32,William Jacobs,Krusty Krab Spongebob Trap Remix Vine Theme,116
2023-12-27 00:32,Tough Love,"What's New, Scooby-Doo?",10263
2023-12-27 00:33,William Jacobs,Krusty Krab Spongebob Trap Remix Vine Theme,46764
2023-12-27 01:50,Unknown Artist,Unknown Track,5954
2023-12-27 01:50,Unknown Artist,Unknown Track,3709
2023-12-27 01:51,Blondie,Heart Of Glass,23677
2023-12-27 01:55,Peter Bjorn and John,Young Folks,252015
2023-12-27 01:58,Gnarls Barkley,Crazy,179194
2023-12-27 02:01,Cage The Elephant,Cigarette Daydreams,202116
2023-12-27 02:06,Unknown Artist,Unknown Track,6921
2023-12-27 02:06,Unknown Artist,Unknown Track,1959
2023-12-27 02:06,Milky Chance,Stolen Dance,290518
2023-12-27 02:09,GROUPLOVE,Tongue Tied,206045
2023-12-27 02:12,Yoke Lore,Beige,189050
2023-12-27 02:15,Matt Maeson,Hallucinogenics,175990
2023-12-27 03:36,BØRNS,Electric Love,149307
2023-12-27 17:06,Unknown Artist,Unknown Track,5119
2023-12-27 17:10,Taylor Swift,Don’t Blame Me,231435
2023-12-27 17:13,"Earth, Wind & Fire",September,204605
2023-12-27 17:14,Olivia Rodrigo,good 4 u,41704
2023-12-27 17:17,Smash Mouth,I'm A Believer - Radio Edit,175352
2023-12-27 17:31,Unknown Artist,Unknown Track,2323
2023-12-27 17:31,Unknown Artist,Unknown Track,2455
2023-12-27 17:31,Panic! At The Disco,High Hopes,185023
2023-12-27 17:35,Green Day,Wake Me up When September Ends,253097
2023-12-27 17:40,Coldplay,Clocks,294028
2023-12-27 17:44,The Animals,House Of The Rising Sun,266806
2023-12-27 17:47,Elton John,I'm Still Standing,179234
2023-12-27 17:50,The Doobie Brothers,Listen to the Music,66542
2023-12-27 23:02,Noah Kahan,She Calls Me Back,162
2023-12-27 23:06,Noah Kahan,She Calls Me Back,243815
2023-12-27 23:08,Bakar,Hell N Back,74796
2023-12-27 23:09,JID,Surround Sound (feat. 21 Savage & Baby Tate),9070
2023-12-27 23:09,Unknown Artist,Unknown Track,16378
2023-12-27 23:09,Supergrass,Alright,49574
2023-12-27 23:10,Kenya Grace,Strangers,95596
2023-12-27 23:11,Aimee Carty,2 days into college,29210
2023-12-27 23:11,Mitski,My Love Mine All Mine,69
2023-12-27 23:11,Tate McRae,greedy,7825
2023-12-27 23:11,Tate McRae,greedy,3413
2023-12-27 23:11,Unknown Artist,Unknown Track,139
2023-12-27 23:15,AJR,Ordinaryish People (feat. Blue Man Group),219994
2023-12-27 23:18,AJR,Humpty Dumpty,217702
2023-12-28 00:59,AJR,3 O'Clock Things,228376
2023-12-28 01:02,AJR,My Play,190263
2023-12-28 01:06,AJR,Adventure Is Out There,211103
2023-12-28 01:10,AJR,Christmas in June,279337
2023-12-28 01:10,AJR,Bang!,6872
2023-12-28 01:15,AJR,OK Overture,271884
2023-12-28 01:18,AJR,Bummerland,189115
2023-12-28 01:22,AJR,Joe,212435
2023-12-28 01:25,AJR,Way Less Sad,206108
2023-12-28 01:28,AJR,World's Smallest Violin,167360
2023-12-28 17:40,Unknown Artist,Unknown Track,4336
2023-12-28 17:40,Unknown Artist,Unknown Track,4936
2023-12-28 17:44,Local Natives,I Saw You Close Your Eyes,210885
2023-12-28 17:48,Young the Giant,Cough Syrup,249520
2023-12-28 17:51,Noah Kahan,False Confidence,205400
2023-12-28 17:54,Hippo Campus,Buttercup,201470
2023-12-28 18:05,Of Monsters and Men,Crystals,227350
2023-12-28 18:11,Unknown Artist,Unknown Track,2272
2023-12-28 18:11,Empire Of The Sun,Alive,199602
2023-12-28 18:12,Unknown Artist,Unknown Track,4831
2023-12-28 18:13,Dominic Fike,Why,121274
2023-12-28 18:17,Noah Kahan,She Calls Me Back,5617
2023-12-28 18:17,Goth Babe,Casita,196071
2023-12-28 18:21,Taylor Swift,invisible string,247363
2023-12-28 18:25,The Lumineers,Stubborn Love,232739
2023-12-28 18:25,Unknown Artist,Unknown Track,7340
2023-12-28 18:25,Unknown Artist,Unknown Track,1854
2023-12-28 18:26,The Crystals,Then He Kissed Me,35480
2023-12-28 18:26,Del Shannon,Runaway,51269
2023-12-28 18:26,Dion,Runaround Sue,7871
2023-12-28 18:26,The Shirelles,Will You Love Me Tomorrow,4736
2023-12-28 18:30,Michael Kiwanuka,Cold Little Heart - Radio Edit,210299
2023-12-28 21:34,The Lumineers,Ophelia,160097
2023-12-28 21:39,Peter Bjorn and John,Young Folks,276693
2023-12-28 21:42,Michael Kiwanuka,Home Again,212373
2023-12-28 21:48,Stealers Wheel,Stuck In The Middle With You,208946
2023-12-28 21:51,Etta James,I'd Rather Go Blind,156653
2023-12-28 21:55,Florence + The Machine,You've Got The Love,2066
2023-12-28 21:55,The Lumineers,Stubborn Love,5089
2023-12-28 21:55,Bill Withers,Lovely Day,254560
2023-12-28 21:59,Vance Joy,Mess Is Mine,223640
2023-12-28 22:02,Hozier,Someone New,222813
2023-12-28 22:07,The Revivalists,Wish I Knew You,274093
2023-12-28 22:10,The xx,Crystalised,201946
2023-12-28 22:14,Bill Withers,Ain't No Sunshine,3972
2023-12-28 22:14,John Mayer,New Light,217426
2023-12-28 22:18,The Lumineers,Sleep On The Floor,211851
2023-12-28 22:18,Noah Cyrus,July (feat. Leon Bridges),33292
2023-12-29 01:12,The Lumineers,Stubborn Love,2300
2023-12-29 01:12,Noah Kahan,You’re Gonna Go Far,5480
2023-12-29 01:16,Noah Kahan,All My Love,251510
2023-12-29 01:18,Cage The Elephant,Cigarette Daydreams,104369
2023-12-29 01:23,Noah Kahan,You’re Gonna Go Far,286369
2023-12-29 01:27,Noah Kahan,Growing Sideways,255143
2023-12-29 01:31,Noah Kahan,Maine,232618
2023-12-29 01:36,Noah Kahan,Orange Juice,297103
2023-12-29 01:40,Noah Kahan,Northern Attitude,267256
2023-12-29 01:41,Noah Kahan,Homesick,3579
2023-12-29 01:47,Noah Kahan,Paul Revere,213313
2023-12-29 01:50,BoyWithUke,Rockstar,193526
2023-12-29 01:53,BoyWithUke,idtwcbf (friends),151533
2023-12-29 01:56,BoyWithUke,Trauma,163253
2023-12-29 01:59,BoyWithUke,Prairies (with mxmtoon),191973
2023-12-29 02:02,George Ezra,Budapest,200733
2023-12-29 02:06,Vance Joy,Riptide,204280
2023-12-29 02:11,Edward Sharpe & The Magnetic Zeros,Home - 2019 Remaster,306373
2023-12-29 02:15,Of Monsters and Men,Dirty Paws,278373
2023-12-29 02:20,Noah Kahan,"Everywhere, Everything",257668
2023-12-29 02:23,Mt. Joy,Silver Lining,198600
2023-12-29 02:27,Noah Kahan,False Confidence,223400
2023-12-29 02:30,The Lumineers,Ho Hey,163133
2023-12-29 02:32,Twenty One Pilots,House of Gold,163880
2023-12-29 02:36,Taylor Swift,Holy Ground (Taylor's Version),202960
2023-12-29 02:39,Cage The Elephant,Cigarette Daydreams,208760
2023-12-29 02:42,The Head And The Heart,Lost in My Mind,175348
2023-12-30 13:23,Unknown Artist,Unknown Track,6217
2023-12-30 13:23,Unknown Artist,Unknown Track,3709
2023-12-30 13:34,Rainbow Kitten Surprise,First Class,331450
2023-12-30 13:37,The Head And The Heart,Honeybee,185377
2023-12-30 13:40,Noah Kahan,The View Between Villages,210861
2023-12-30 13:44,AJR,Weak,201159
2023-12-30 13:46,Unknown Artist,Unknown Track,2298
2023-12-30 13:46,BoyWithUke,Long Drives,159933
2023-12-30 13:47,Unknown Artist,Unknown Track,4310
2023-12-30 13:50,Franz Ferdinand,Take Me Out,2060
2023-12-30 13:50,Saint Motel,Sweet Talk,188817
2023-12-30 13:52,Florence + The Machine,Dog Days Are Over,1720
2023-12-30 13:52,Young the Giant,My Body - 2020 Remaster,131030
2023-12-30 13:55,The Revivalists,Kid,208253
2023-12-30 13:58,The Black Keys,Wild Child,164866
2023-12-30 15:19,Olivia Rodrigo,get him back!,78180
2023-12-30 19:01,The Highwaymen,Highwayman,5973
2023-12-31 15:35,The Highwaymen,Highwayman,1820
2023-12-31 15:42,The Highwaymen,Highwayman,146883
2023-12-31 15:43,Tom Rosenthal,Buried The Day,12350
2023-12-31 15:43,Johnny Cash,The Highwayman,20266
2023-12-31 15:46,Saint Motel,My Type,204811
2023-12-31 15:49,Saint Motel,Sweet Talk,192040
2023-12-31 15:52,COIN,Let It All Out (10:05),176508
2023-12-31 15:58,Taylor Swift,champagne problems,244000
2023-12-31 16:01,Royel Otis,Oysters In My Pocket,162338
2023-12-31 16:02,Foals,Mountain at My Gates,83741
2023-12-31 16:11,Dr. Dog,Where'd All the Time Go?,418468
2023-12-31 16:15,Bakar,Hell N Back,5020
2023-12-31 16:15,Flume,Drop The Game,110331
2023-12-31 16:18,King Harvest,Dancing in the Moonlight,181133
2023-12-31 16:22,MisterWives,Our Own House,232186
2023-12-31 16:26,Lorde,Ribs,258969
2023-12-31 16:28,The Chainsmokers,Something Just Like This,108780
2024-01-01 18:50,Taylor Swift,invisible string,1750
2024-01-01 18:50,Johnny Cash,The Highwayman,141730
2024-01-01 18:54,The Revivalists,Kid,201500
2024-01-01 18:54,Taylor Swift,champagne problems,2930
2024-01-01 18:57,Noah Kahan,She Calls Me Back,196590
2024-01-01 19:01,BoyWithUke,Rockstar,39716
2024-01-01 19:01,Vance Joy,Riptide,1430
2024-01-01 19:01,Noah Kahan,Paul Revere,213313
2024-01-01 19:06,Noah Kahan,"Everywhere, Everything",257668
2024-01-01 19:08,Lord Huron,Meet Me in the Woods,1390
2024-01-01 19:08,Mt. Joy,Silver Lining,161351
2024-01-01 19:12,Noah Kahan,Dial Drunk,213817
2024-01-01 19:13,Noah Kahan,New Perspective,68262
2024-01-01 19:13,Iron Eyes Cody,The Distance,2680
2024-01-01 19:18,Lord Huron,Meet Me in the Woods,262209
2024-01-01 19:18,Noah Kahan,Dial Drunk,13110
2024-01-01 19:24,Noah Kahan,Call Your Mom,214620
2024-01-02 14:57,Unknown Artist,Unknown Track,5954
2024-01-02 14:57,Unknown Artist,Unknown Track,4205
2024-01-02 14:57,Blondie,Heart Of Glass,44334
2024-01-02 15:01,Sixpence None The Richer,Kiss Me,205268
2024-01-02 15:05,Milky Chance,Stolen Dance,259762
2024-01-02 15:08,Fitz and The Tantrums,Out of My League,203575
2024-01-02 15:12,Unknown Artist,Unknown Track,1671
2024-01-02 15:12,Bakar,Hell N Back,211612
2024-01-02 15:12,Unknown Artist,Unknown Track,6138
2024-01-02 15:15,The Doobie Brothers,Listen to the Music,9706
2024-01-02 15:15,Judah & the Lion,Suit and Jacket,187290
2024-01-02 15:15,U2,Beautiful Day,3622
2024-01-02 15:18,AJR,Weak,201159
2024-01-02 15:22,Jimmy Buffett,Margaritaville,206547
2024-01-03 15:38,Unknown Artist,Unknown Track,4545
2024-01-03 15:38,Unknown Artist,Unknown Track,2716
2024-01-03 15:41,Van Morrison,Brown Eyed Girl,164268
2024-01-03 15:44,Eagles,Take It Easy - 2013 Remaster,196885
2024-01-03 16:15,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",46585
2024-01-07 16:58,Taylor Swift,Lavender Haze,202395
2024-01-07 17:02,Taylor Swift,Maroon,218270
2024-01-07 17:05,Taylor Swift,Anti-Hero,200690
2024-01-07 17:06,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),36998
2024-01-07 17:09,Taylor Swift,"You're On Your Own, Kid",194206
2024-01-07 17:12,Taylor Swift,Midnight Rain,174782
2024-01-07 17:15,Taylor Swift,Question...?,183449
2024-01-07 17:15,Taylor Swift,Karma,14540
2024-01-07 17:19,Taylor Swift,Labyrinth,217860
2024-01-07 17:22,Taylor Swift,Karma,204852
2024-01-07 17:26,Taylor Swift,Mastermind,34180
2024-01-07 17:26,Taylor Swift,Sweet Nothing,188496
2024-01-07 17:29,Johnny Cash,The Highwayman,180426
2024-01-07 17:31,Empire Of The Sun,Alive,110983
2024-01-07 17:33,The Revivalists,Kid,141890
2024-01-07 17:33,The Black Keys,Wild Child,1740
2024-01-07 17:36,Olivia Rodrigo,get him back!,181450
2024-01-07 18:01,Noah Kahan,Orange Juice,297103
2024-01-07 18:04,The Lumineers,Ho Hey,163133
2024-01-07 18:15,Noah Kahan,Call Your Mom,278670
2024-01-07 18:19,BoyWithUke,Rockstar,193526
2024-01-07 18:23,Noah Kahan,She Calls Me Back,243815
2024-01-07 18:28,The Lumineers,Stubborn Love,279000
2024-01-07 18:32,Iron Eyes Cody,The Distance,232375
2024-01-07 18:36,Noah Kahan,Northern Attitude,267256
2024-01-07 18:41,Noah Kahan,You’re Gonna Go Far,286369
2024-01-07 18:44,BoyWithUke,Trauma,163253
2024-01-07 18:48,Noah Kahan,Homesick,110303
2024-01-08 02:45,Unknown Artist,Unknown Track,4257
2024-01-08 02:45,Unknown Artist,Unknown Track,3186
2024-01-08 02:49,BØRNS,Electric Love,209888
2024-01-08 02:52,GROUPLOVE,Tongue Tied,201523
2024-01-08 03:03,Mt. Joy,Silver Lining,152082
2024-01-08 04:25,Andrew McMahon in the Wilderness,Canyon Moon,183354
2024-01-08 04:27,Andrew McMahon in the Wilderness,Synesthesia,90358
2024-01-08 23:15,Unknown Artist,Unknown Track,3709
2024-01-08 23:15,Unknown Artist,Unknown Track,6086
2024-01-08 23:20,Noah Kahan,You’re Gonna Go Far,267053
2024-01-08 23:23,Capital Cities,Safe And Sound,188266
2024-01-08 23:26,Imagine Dragons,Shots - Broiler Remix,180043
2024-01-08 23:28,BoyWithUke,Trauma,158137
2024-01-08 23:31,Cage The Elephant,Ready To Let Go,187973
2024-01-08 23:32,Unknown Artist,Unknown Track,2246
2024-01-08 23:32,Unknown Artist,Unknown Track,2872
2024-01-08 23:35,AJR,Burn The House Down,212373
2024-01-08 23:38,Panic! At The Disco,High Hopes,187382
2024-01-08 23:42,5 Seconds of Summer,Youngblood,201131
2024-01-08 23:45,Macklemore,Glorious (feat. Skylar Grey),209715
2024-01-08 23:48,Twenty One Pilots,House of Gold,159200
2024-01-08 23:48,Unknown Artist,Unknown Track,5301
2024-01-08 23:48,Unknown Artist,Unknown Track,2324
2024-01-08 23:51,Saint Motel,My Type,189974
2024-01-08 23:54,COIN,Talk Too Much,184981
2024-01-08 23:56,Noah Kahan,Paul Revere,131442
2024-01-09 22:47,Unknown Artist,Unknown Track,5590
2024-01-09 22:47,Unknown Artist,Unknown Track,2716
2024-01-09 22:50,The Neighbourhood,Sweater Weather,227821
2024-01-09 22:54,Dr. Dog,Where'd All the Time Go?,226117
2024-01-09 22:56,BoyWithUke,IDGAF (with blackbear),138478
2024-01-09 23:00,Mike Posner,Cooler Than Me - Single Mix,194618
2024-01-09 23:01,Bakar,Hell N Back,99387
2024-01-17 16:04,Taylor Swift,invisible string,24962
2024-01-17 16:08,Taylor Swift,You’re Losing Me (From The Vault),262890
2024-01-17 16:08,The Highwaymen,Highwayman,2700
2024-01-17 16:09,Johnny Cash,The Highwayman,8720
2024-01-17 16:10,Taylor Swift,invisible string,2960
2024-01-17 16:10,The Highwaymen,Highwayman,60670
2024-01-17 16:19,The Highwaymen,Highwayman,32525
2024-01-17 16:19,Andrew McMahon in the Wilderness,Canyon Moon,183354
2024-01-17 16:20,Saint Motel,My Type,7000
2024-01-17 16:22,The Revivalists,Kid,162110
2024-01-18 05:00,The Highwaymen,Highwayman,34290
2024-01-18 05:00,The Highwaymen,Highwayman,880
2024-01-18 05:01,Taylor Swift,invisible string,1630
2024-01-18 05:01,The Highwaymen,Highwayman,24600
2024-01-18 05:01,Andrew McMahon in the Wilderness,Canyon Moon,12970
2024-01-18 05:01,Taylor Swift,the 1,13250
2024-01-18 05:06,King Harvest,Dancing in the Moonlight,1980
2024-01-18 05:06,Sixpence None The Richer,Kiss Me,1540
2024-01-18 05:06,Taylor Swift,You’re Losing Me (From The Vault),271230
2024-01-18 05:06,The Highwaymen,Highwayman,4750
2024-01-18 05:06,Peter Bjorn and John,Young Folks,25010
2024-01-18 05:07,Sixpence None The Richer,Kiss Me,8430
2024-01-18 05:07,Dr. Dog,Where'd All the Time Go?,8240
2024-01-18 05:07,Supergrass,Alright,1770
2024-01-18 05:07,Two Door Cinema Club,Sun,6910
2024-01-18 05:12,Taylor Swift,champagne problems,44660
2024-01-19 16:09,Saint Motel,My Type,1165
2024-01-19 16:09,The Highwaymen,Highwayman,2001
2024-01-19 16:09,Andrew McMahon in the Wilderness,Canyon Moon,6606
2024-01-19 16:13,Taylor Swift,invisible string,252880
2024-01-19 16:13,Saint Motel,My Type,24091
2024-01-19 16:14,BoyWithUke,IDGAF (with blackbear),27926
2024-01-19 16:14,The Revivalists,Kid,6845
2024-01-19 16:14,Peter Bjorn and John,Young Folks,4148
2024-01-19 16:15,Noah Kahan,You’re Gonna Go Far,40909
2024-01-19 16:20,Noah Kahan,Paul Revere,212707
2024-01-19 19:43,Andrew McMahon in the Wilderness,Canyon Moon,208754
2024-01-19 19:44,Olivia Rodrigo,get him back!,16341
2024-01-19 19:44,Cage The Elephant,Ready To Let Go,744
2024-01-19 19:44,The Highwaymen,Highwayman,79527
2024-01-19 19:45,Lost Frequencies,Head Down,64369
2024-01-19 19:45,Noah Kahan,Maine,3133
2024-01-19 19:46,Noah Kahan,New Perspective,15931
2024-01-19 19:46,Noah Kahan,The View Between Villages,5705
2024-01-19 19:47,Noah Kahan,"Everywhere, Everything",97427
2024-01-19 19:48,Noah Kahan,You’re Gonna Go Far,1861
2024-01-19 19:48,Iron Eyes Cody,The Distance,4648
2024-01-19 19:48,Noah Kahan,The View Between Villages,3955
2024-01-19 19:48,Noah Kahan,Call Your Mom,4102
2024-01-19 19:48,Jack Johnson,Upside Down,17443
2024-01-19 19:49,Chris Stapleton,Tennessee Whiskey,3780
2024-01-19 19:49,Noah Kahan,All My Love,49452
2024-01-19 19:49,Patrick Martin,Dandelion Eyes,5340
2024-01-19 19:49,Kacey Musgraves,Slow Burn,17719
2024-01-19 19:50,FINNEAS,Let's Fall in Love for the Night,57690
2024-01-19 20:01,Rainbow Kitten Surprise,When It Lands,14120
2024-01-20 18:46,Taylor Swift,champagne problems,6989
2024-01-20 18:49,Twenty One Pilots,House of Gold,163880
2024-01-20 18:52,Noah Kahan,Paul Revere,193439
2024-01-20 18:55,The Revivalists,Kid,538
2024-01-20 18:55,Taylor Swift,the 1,210240
2024-01-20 19:00,Taylor Swift,invisible string,40301
2024-01-20 19:00,Florence + The Machine,Dog Days Are Over,251840
2024-01-20 19:30,Andrew McMahon in the Wilderness,Canyon Moon,183354
2024-01-20 19:33,The Highwaymen,Highwayman,176125
2024-01-20 19:37,The Revivalists,Kid,208253
2024-01-20 19:39,The Black Keys,Wild Child,110396
2024-01-20 19:40,Mac Miller,The Spins,92040
2024-01-20 19:40,Lost Frequencies,Reality (feat. Janieck Devy) - Radio Edit,2360
2024-01-20 19:44,Noah Kahan,False Confidence,223400
2024-01-20 19:49,Paramore,Ain't It Fun,296520
2024-01-20 19:51,lovelytheband,broken,153910
2024-01-20 19:59,Owl City,Fireflies,180000
2024-01-20 20:28,Olivia Rodrigo,bad idea right?,1920
2024-01-20 20:28,Saint Motel,Sweet Talk,1830
2024-01-20 20:28,The Revivalists,Kid,2030
2024-01-20 20:28,Andrew McMahon in the Wilderness,Canyon Moon,165840
2024-01-20 21:09,Noah Kahan,She Calls Me Back,243815
2024-01-20 21:13,Noah Kahan,Dial Drunk,213817
2024-01-20 21:17,The Lumineers,Stubborn Love,279000
2024-01-20 21:20,BoyWithUke,idtwcbf (friends),151533
